そこの人、 頼み事とかありますか？	What can I do for you, stranger?
何百年もの間、 私たちは 世間を離れ、 愚かしさや 不正に 惑わされる ことなく、 平和に 暮らして きました。 でも私は 今日になって、 小川のそばで 虎人間が 無垢な鹿を 襲っているのを 見てしまった のです。 考えるより先に、 私は怪物に 杖で打ちかかり、 …殺して しまいました。 その瞬間、 私は悟った のです。 魔法の力が 私から離れて いったと。 もう私は 守られては いないのだと。 私は杖を 取り落とし、 逃げ出しました。	For hundreds of years we have lived peacefully alone, far from folly and wickedness.  But today by a stream, I saw a tiger man about to strike a harmless deer.  Before I could think I struck the monster with my staff… I killed it.  I knew at that very moment  that the enchantment had lifted – that I was protected no longer.   I dropped my staff and ran.
恐ろしい！ 私は長い間、 平和と安らぎ しか知らずに 過ごして きたのです。 今ではもう、 影法師すら 危険に思えて…。 ああ！ これから 姉たちと どうやって 暮らして いけばいいの？ 何という ことをして しまったの でしょう！	I was terrified!  For so long I had known peace and safety.  Suddenly every shadow was filled with danger.  Oh!  How can I live here with my sisters?  What have I done!
これから私は どうすれば よいのでしょう？ 都に行くか…、 武者修行にでも 励むしか ないですわね。	What will I do now?  I must go to the city… or learn the way of the warrior.
助けていただいて、 ありがとうございました。	You saved me.  Thank you.
武少山まではすぐだ。 橋を渡れ。 俺に構うな。	Wusao Mountain is not far.  Cross this bridge.  Now leave me be.
俺は以前まで 将軍だった。 権威に囚われ、 出世ばかりを 夢見ていた。 だが怪物どもの 侵略を防げず、 面目を つぶして しまった。 そこで俺は、 我が身を 省みようと、 世捨て人に なることを 決意した。 そして俺は、 …真理を 悟ったのだ。	Once I was a powerful general, caught up in the illusion of life.  Then I was disgraced by my failure to stop the monsters; I resolved to come here to reflect upon my own nature… so I could truly learn theirs.
武器や鎧など もう要らぬ。 近くの洞窟に 投げ捨ててきたわ。	Having no need for weapons or armor, I threw all I had deep into a cave near here.
真理と知識の源は一つ。 闇だ。 万物は 闇から生じ、 闇へと 帰するのだ。	Mystery and knowledge are born of the same source: darkness.  Darkness is born of darkness, the mother of all things.
私欲を超克した 者のみが、 隠された 真理を解する ことができる。	Freed from desire, one can learn the hidden mystery.
武少は川の向こうだ。 川を渡り、 荒れ野まで 歩き続けろ。	Wusao lies beyond this river.  Cross it and walk until you come to the barrens.
怪物どもの 侵略を防げず、 俺は面目を つぶして しまった。 そこで俺は、 意を決して 我が身を 省みようとここに来た。 そして俺は、 …奴らの正体を 知ったのだ。	Disgraced by my failure to defeat the monsters, I resolved to come here and reflect upon my own nature… so I could truly learn theirs.
言ってるだろう、 お前の捜し物は この橋の 向こうだ。 山が隠れて 見えない わけでも あるまいに！ さあ、 瞑想の邪魔を しないでくれ。	That which you seek lies across this bridge, as I told you.  A mountain cannot be hidden!  Now leave me to my meditation.
刈り入れの時期には、 村中総出で 畑に出ます。 収穫した作物は きちんと 蓄えますし、 豊穣の女神 デメテルに 捧げ物も します。	At harvest time the whole village sets to work in the fields.  The crops must be gathered and properly stored.  We make an offering to Demeter, goddess of bounty.
私たちはこの村で 静かに暮らしています。 大抵の戦は 避けてきました。 私たちは 農民であって、 スパルタの 同胞のようには 戦えないのです。	Here in Helos we live quietly.  We have avoided most of the wars.  We are farmers, unlike our Spartan brothers.
化け物に 畑を焼かせ、 家畜を殺させて いるのが 何なのか。 この破壊を やめさせるには どうすれば よいのでしょう？	 What drives these creatures to burn our fields and slay our cattle.  How do we stop them?
夜になれば 月明かりの中、 ティマンテスの ハープの音色を 聴きながら、 私たちは一晩中 踊り明かし、 飲み明かした ものでした。 最近は、 私たちは 夜ごと家に 身を潜め、 夜明けを ひたすら 待つばかりです。	All the nights Timanthes played harp on the moonlit hill, we would dance and drink!  Now we hide in our homes and pray that we see another sunrise.
旅のお方、 それは3日前の ことでした。 羊飼いの少年が 駆けてきて、「サテュロスだ！」と 泣き叫ぶのです。 到底 信じられぬ 話でした。 でもそれは 本当だったのです。 サテュロスなど、 もう二度と 会いたく ありませんよ。	It was three nights ago, traveler, that the shepherd boy ran up crying about a satyr.  We didn't believe him, but he was right and now I never wish to see a satyr again.
今では、 野生の獣も 人間を襲うように なりました。 腐肉喰らいの鳥や 獰猛な猪が、 かつては 自分らを 狩っていた 者たちを 狩っている のです。	Even the animals of the wild have turned against us; carrion birds and savage boars now hunt those who used to hunt them.
おおムーサよ、 霊感を我に 与え給え。 ゼウスの 息子にして、 半神半人の、 いと名高き 史上最強の英雄、 その名は ヘラクレス。 女神ヘラ、 ならびに ゼウスの 愛人たちに 憎まれ、 怪力ヘラクレスは、 恐ろしくも 強大な 怪物たちと 戦った。 ネメアの獅子、 レルネの ヒュドラを 平らげ、 エリュマントスの 野猪、 雷轟かすギガンテスらも 彼に倒された。 伝説の 12の試練を、 彼はやり遂げた。 ヘラクレスは 人間を超えた。 ヘラクレスは 一度だけ、 アトラスに 代わって 世界を 持ち上げた という。 ヘラクレス、 そう、 ヘラクレスは、 その双肩で 世界を 支えたのだ！ そして今 -- 今一体どこに、 彼の半分 ほどにも 偉大な英雄が いるだろうか？	O Muse, inspire me to speak of the mightiest hero ever known, son of Zeus, a god, and of a mortal woman – the man named Herakles.  Hated by the goddess Hera and beloved of Zeus, mighty-handed Herakles battled monsters great and fearsome.  The Nemean Lion he slew, and the Hydra, many-headed; the Erymanthian Boar and thunderous giants.  Twelve tasks of legend did he perform.  Herakles rose above the realm of mortals.  Once, it is told, he took the place of Atlas, who holds the world aloft.  Herakles, yes, Herakles bore the world itself upon his shoulders!  And now – now, where is a hero half as great as he?
ヘラクレスの その後を 知りたいとな？ 神々は彼を オリュンポスに 呼び寄せ、 神の座を 与えたのだ。	What became of Herakles, you ask?  The gods gave him immortality, and gathered him up to Olympus.
実を言うと、 僕はレオニダス様の麾下に 今日加わった ばかりなんだ。 父から許可を -- そして父の 愛用の槍と 盾とを -- 貰ってね。 僕は自分が ヘルメスに なった心地で すっ飛んで きたんだよ。	I’ll tell you the truth – I just joined Leonidas’ men today.  My father gave me permission – and his old spear and shield – and I took off like Hermes himself.
はっきり言おう、 今こそ英雄の時代さ！	I’ll tell you, this is the time for heroes!
腕が鳴るよ。 あの憎たらしい サテュロスども、 まずは一匹、 この槍の 切っ先を 突き通してやる。	I can’t wait to start the fighting.  Just let me get my spear-tip near one of those cursed satyrs…
あの古参兵たちが 僕をからかうんだ。 自分が戦える 男だって ことを、 まず証明して みせろって。 でもヘラクレスや テセウスだって、 伝説の 怪物たちを 相手に 立派に戦った じゃないか。	The old soldiers, they scoff.  They say you prove yourself fighting men.  But didn’t Herakles fight fabulous beasts?  And Theseus, too.
ひどい奴らさ、 年寄りや 子どもまで 襲いやがって。 奴らは臆病者だ。 僕たち スパルタ軍が、 あの腐ったような 目をした ハーピーや ケンタウロスを 海に叩き 込んでやる！	I know it’s awful, those beasts should not attack old men and children.  They’re cowards.  They should attack us.  We Spartans could take on a sea of those dull-eyed harpies and centaurs!
もう待ちきれない！	I can’t wait!
はっきり言うが、 見知らぬ人よ、 俺たちは 侵略なら 何度も受けた ことがある。 マケドニア人や ペルシャ人…。 連中は、 負けとわかれば 戦をやめた。 あきらめるんだよ、 人間はな。 しかし この化け物ども ときたら、 死ぬまで 向かって きやがるんだ。	I'll tell you, stranger, we've seen invasions.  Macedonians, the Persians – a human enemy may lower his weapons and yield.  But these monsters only yield to death.
奴らが他の土地から 移ってきたという 可能性も 否定できん。 だが俺は、 奴らはもともと ここに 住んでいて、 今まで人目に 触れなかった だけだと 思うんだ。	It's true they may be coming from some foreign land.  But I say they were here all along -- unseen.
奴らがどこから 来たのか、 何が奴らの 怒りを煽り立てて いるのか、 俺たちには わからん。 危険な野獣が いない場所 にしたって、 冷たい大地から 死体が這い 出して、 人間を 襲撃して いるしな。	We know not where they are from, or what fuels their wrath.  In places where the corrupt beasts don’t hunt us, the dead crawl from the cold ground and take arms against us.  
ここは戦場の真っ只中だ。 視界に溢れん ばかりの敵が うじゃうじゃ してるぜ。 ほれ、 お前さんの すぐ後ろにも。 冷たい、 黒いビーズ みたいな 目をした 野獣がよ。	I've been in wars.  There you can look your enemy full in the eye – he looks back.  The eyes of the beast, they are cold, black beads.
起床は夜明け。 就寝時間 までには、 俺様の槍で サテュロスどもを 仕留めて やるぜ。	I woke with dawn.  I'll see satyrs fall at  my spear's tip before I sleep.
この災難が いつまでも 続くようなら、 ギリシャ人は 心を一つにして 戦うだろう。	If this plague of beasts persists, soon the only Greeks will be warriors.
我々は当初 コリントスで 敵の進撃を 阻止する 手筈でした。 しかし現地へ 行軍する間、 それこそ ひっきりなしに 奴らの襲撃を 受けたのです。 側面からも 背後からも、 夜中にも 真っ昼間にも！	First we thought our enemy stemmed from Corinth.  We marched to meet them, but everywhere they attacked; from our flanks, from behind, at night, even in broad day!
我々は獣どもを 国境から 追い出したい のです。 そのため 道々を巡り、 農地を掃討して 廻っている のですが…。 まったく、 きりがありません。	Now we're trying to push the beasts beyond our borders.  We patrol the roads and clear out farmers' fields - they just keep coming.
レオニダス将軍は、 私がお仕えした中で 最も偉大なお方です。 私は、 この方になら 命を捧げても かまいません。 …もっとも、 獣どもと どう戦うかは、 まだ手探りの 状態ですが。	General Leonidas is as great a man as I've ever followed.  I would place my life in his hands. Still… I don't see how to fight these beasts.
怪物どもは 恐怖なるものを 知らないのか、 目にしたもの 全てを 襲ってきます。 我が精強の スパルタ兵の 中にすら ひるむ者が 大勢います。 奴らは 本当の意味で 「ケダモノ」 なのです。	The monsters show no fear and attack on sight.  We are better warriors, but many of us are unnerved by it.  They are truly beasts.
レオニダス将軍が どのような作戦を お考えなのかは わかりませんが、 私は いかなる時も 将軍に従い、 戦うつもりです。	I do not know what General Leonidas has planned.  But I will follow and I will fight.
ご用心を、 旅のお方。 この獣どもは、 人間相手に 戦うのとは わけが 違いますぞ。	Be wary, traveler, these beasts do not fight like men.
ギリシャ中から 街の破壊の報が 伝わって きとるよ。 そこら中に 化け物が うろついて おるというに、 こんな 小さな村は どうすれば よいというの だろう。 スパルタ軍だけで ギリシャ全土を 防衛する ことなど できぬの だから！	News from all over Greece brings the same tale of destruction.  The creatures roam everywhere.  What are the small villages to do?  Spartans cannot protect us all!
ご存知の通り、 ここはヘラクレスが ネメアの獅子と 戦った場所から、 そう遠くはない。 しかし今の この事態は、 かのヘラクレスの 手にも余る だろうて！	You know, it was not far from here that Herakles fought the Nemean Boar.  If Herakles were here now, he would have his hands full!
わしは親父の代から ずっとこの村に 住んでおる。 ばあさまが 葬られて いる場所も 知っておるよ。 わしも もうすぐ ばあさまの そばに行く ことになる のかのぉ…。	I have lived here all my life as my father did before me.  I know where my grandmother's bones lie buried, and soon I fear mine will rest near hers.
わしらは、 神のご加護を 求めて ゼウスに 供物を捧げた。 またわしらが、 厄介者の軍神 アレスの気分を 害してしまった のではないか とも考え、 アレスにも 同様に供物を 捧げた。 しかし、 サテュロスも ケンタウロスも ハーピーも、 今だに 昼夜の別なく 襲ってくるのだ。	We made offerings to Zeus for protection, and to Ares fearing we had offended the hateful god of war.  But still, the satyrs, centaurs and harpies beset us night and day.
そなたの 無事と幸運を 祈りますぞ。	May safety and fortune follow you.
ムーサよ、 我は歌う、 狩猟の女神 アルテミスと、 アクタイオンなる 定命の者の歌を。 アポロンの姉、 月の女王 アルテミス。 世に彼女ほど 優れた 狩人はなく、 彼女より 素早く、 確かに弓や 槍を扱う 者もない。 アクタイオンもまた 出色の狩人、 数知れぬ 鹿が彼の 弓に倒れ、 またその多くが、 感謝の証しに アルテミスへと 捧げられた。 しかし、 アクタイオンには 不幸が待ち 受けていた。 ある夜、 彼は森で 猪を追ううち、 ふと気付けば、 小川流れる 野原に飛び出た。 そこは…、 かの潔癖な アルテミスが、 月の光を 浴びながら 水浴をする 場所に選んだ、 まさにその 小川であった。 水の精、 木の精、 数多のニンフが、 女神の周囲を 取り巻いている。 アルテミスが、 折しも肌を 露わにし、 小川に足を 踏み入れんとする まさにその時、 アクタイオンが 獲物を追って 現れたのだ。 女神は人間の 男に裸身を 見られたことに 憤慨し、 アクタイオンを 冷たく 一瞥すると、 彼を雄鹿の 姿に変えて しまった！ 鹿となった アクタイオンは、 自分の 連れてきた 猟犬たちに 追われ、 捕らわれ、 噛み殺されて しまうのだ。	I sing now, Muse, of the goddess huntress we call Artemis; and I sing of a mortal man named Actaeon.  The goddess Artemis, sister to Apollo, and mistress of the moon:  there is no greater hunter than she, none more fleet, or sure of her mark with bow or spear.  Actaeon, too, was a master hunter, and many a deer fell to his bow, and many offered up to Artemis in thanks.  But Actaeon was given an ill fate.  One night, chasing a boar, he burst into a clearing by a stream.  And there – that very stream had keen-eyed Artemis selected for her moon-lit bath.  Naiads, dryads, all her nymphs around her, she had just disrobed and stepped into the stream when Actaeon appeared, wild from the chase.  She grew angry that a mortal man had seen her unclothed, and with one cold look, she turned him to a stag!  A stag he then became, and Actaeon's own dogs chased after him, snarling at their master, now their prey.
つまり、 今の我々も 同じことなのですよ、 旅のお方。 飼い犬が 我が踵に 食い付いている。 そういうこと なのです。	So are we, stranger, the hounds snapping at our heels.  So are we. 
旅のお方、 見る限りじゃ、 あんたの足は しっかりと 地について いるようだね。 俺が船に 乗ってるときも そうさ。 海の上だって 少しも ぐらついたり しねえよ。	By the looks of you, traveler, your feet are sure and firm on land.  Well mine are just as sure aboard a sea bound vessel.
漁師、 それが俺の生業、 俺の人生さ。 それが近頃は 危なくってよ。 セイレーンが 船乗りを 惑わせるのさ。 …しかも 漁師仲間が 言うにはよ、 船を喰っちまう くらいに でっかい、 クラーケンって 化け物も 出るらしい。 考えられねえ！	Fisherman:  that is my trade, that is my life.  It's dangerous these days.  Sirens stupefying sailors – and now, according to that fellow, kraken beasts big enough to eat a ship.  Think of it!
俺たちは、 日の出が 世界を朱に染める よりも前に 海に出るんだ。 運がよけりゃ、 帰ってその日の うちに獲物を 捌けるのさ。	We are out on the water long before rosy-fingered dawn.  A good day, we're back in time to sell our catch.
お、 大きなボートが来たな。 兵士や商人が 陸地の果てから やってくるんだ。 でも連中より ずっと前から、 俺の祖父さんの 親父はメガラで 漁船に乗って いたんだぜ。	Oh, there's bigger boats that come here – soldiers and traders from the corners of the earth.  But before them, my grandfather's father sailed fishing boats in Megara.
怪物どもが 現れたとき、 最初は大して 心配して なかったんだ。 海に出て しまえば 安全じゃ ないかってな。 だが海の上にも おかしな 獣が現れ 始めたんだ。 もう安全な 場所はなくなった。	At first, when the monsters showed up I didn't worry.  Take to the sea, I thought.  But there are strange beasts in the water, too.  Nowhere is safe.
それじゃ、 安全な陸の旅を。	Well, safe travels a-land.
怪物どもが なぜ現れたのか、 何を求めて いるのかは、 誰にもわからない。	Why these monsters came, or what they want – nobody knows.
ギリシャ中 ほとんどの都市国家から 報せが 届いている。 どこへ行っても 野獣だらけ、 家々は焼き討ちだ。 どこに希望があると いうのかね？	I have heard news from almost every city-state in Greece.  Beasts everywhere.  Houses burning.  Is there any hope left?
メガラは戦うぞ。 我々には 戦士がいる。 農場を失っても 漁業がある。 だが城壁の 向こうに棲む、 巨大な生き物の 噂がある。 キュクロプスだ。 メガラの城壁は、 奴を防ぐことが できるんだろうか？	Megara will hold out.  We have warriors.  We can fish if we can't farm.  Beyond the walls I've heard rumors of bigger beasts – Cyclops.  Would the walls of Megara hold out against one of those?
私が本当に 恐れていることは 何だと思うかね？ 教えてやろう。 怪物どもが ギリシャ中を 席巻したとき、 自分が生き残って いることだ。 …家族を洞窟や 森の奥に 押し込め、 こそこそ 生き延びる 羽目になる ことだ。	What am I really afraid of?  I'll tell you.  I'm afraid I'll survive when these monsters have had their way with Greece... and raise my family hiding in caves, or cowering deep in the woods.
メガラこそ 我が住み処。 この先何が 起ころうと、 離れる気は ないね。	Megara has always been my home.  I will stay here come what may.
ムーサよ、 我に声を与えよ。 史上最初の戦争、 史上最古の戦いに まつわる、 声と記憶を与えよ。 それは 神々が この世を統べる以前、 未だ タイタンの 巨大な手許に かしずいていた ときのこと。 強靱、 かつ残忍で、 不気味な姿の タイタン族は、 我が子たる 神々を虐げた。 -- 神々が、 稲妻を纏う ゼウスのもと、 武器を取り、 タイタンの一族に 刃を向けるまでは。 これが最初の、 最大の戦争 であった。 海は裂け、 山は倒れた。 神々と タイタン族との 覇権争いは、 力と謀略が 勝敗を 決していった。 長き戦いに 疲れ果てた、 タイタン族が 敗北するまで。 神々は その仇敵を、 地下の牢獄、 タルタロスへと 追放した。 -- ただ一人、 最も強く、 最も残忍な タイタンを 除いて。 神々はその一人を 山の底へ、 鎖をかけて 幽閉し、 復讐を果たした。 そしてゼウスは 神々の王となり、 全世界を 支配したのだ。	Muse, grant me voice, voice and memory to tell about the first of wars, the oldest battle, in the times before the gods had come to rule, when they were bowed beneath the heavy Titan hand.  The ill-formed Titans, great in strength and cruelty, oppressed the gods, their offspring – until at last behind the leadership of lightning-wielding Zeus, the gods took arms against the Titan kings.  It was the first war, and the greatest.  Oceans were moved and mountains overturned.  Gods and Titans struggled for dominion, might and cunning making victors first of one and then another, until at last, wearied in their age, the Titans lost the war.  The gods threw down their foes beneath the earth, into the pit of Tartarus – except for one, the strongest and cruelest of the Titans, and he they chained beneath a mountain for revenge.  Then Zeus was king of gods, and ruler over all the world.
最初の神々は、 タイタンの末弟 クロノスの 娘と息子ら、 それはゼウス、 ヘラ、 デメテル、 ヘスティア、 ポセイドン、 ハデスである。 彼らは天空を、 大地を、 海を、 そして死者の 住まう冥界を 統べているのだ。	The first gods, daughters and sons of the Titan Kronos, are Zeus, Hera, Demeter, Poseidon, and Hades.  They rule the sky, the earth, the sea, and the underworld where the dead come to dwell.
アポロン神殿では、 アポロン自ら 怪物どもを退ける -- と思ってここへ 来たのは、 君が初めて じゃない。 ああ、 この神殿を 護ってるのは オ・レ・た・ち・さ！ 有能な戦士は 討ち死にしたし、 天空から 隕石や矢が 降り注いで 敵を打ち砕いて くれることも なかったね。	You're not the first to come here, thinking that the god Apollo would protect his own temple from the monsters.  Oh, *we* protect it.  Good warriors have fallen, and no meteor, no arrow has come down from the heavens to strike our enemies.
昨日の晩は 最悪だった。 化け物が 大挙して やって来たんだ。 我々は避難民を 神殿の 中庭へ護送し、 我々が 打ち倒され ないことを アテナ女神に 祈った。 なんとか 持ちこたえは したが…。	Last night was the worst.  So many of them came.  We sent the refugees up to the Temple courtyard and prayed to Athena we would not fall back that far.  But we held out... 
神殿はまだ無傷だ。 このまま 最後まで 守り抜くぞ。	The temple still stands unmolested, and I will see to it that it stays that way.
怪物の群れに 包囲されてはいるが、 我々は断固として ここから 動かぬぞ。	We are besieged by this monster plague.  But still, we stand firm.
ギリシャ中 どこへ行っても、 もう穫り入れ どころの 騒ぎじゃない。 地方の村々は 焼き討ちにあい、 放棄された。 小作人たちは 安全な都市部に 群がっている。 言わせて もらうが、 ギリシャはすでに、 胸を矢で 貫かれて いるんだよ。	Everywhere across Greece harvests go untended.  Country villages are burned and abandoned.  Peasants gather in cities for safety.  I say the arrow is already in Greece's breast.
もし明日 怪物どもが 立ち去った にしても、 相当な餓死者が 出るだろう。 家は無し…、 一家離散も 数えきれない。	If the monsters were gone tomorrow, how many would still die from starvation… homeless... families torn apart?
彼らは神々の 怒りに触れたのだと考え、 ゼウスへの 供物として、 羊や山羊など 家畜60頭を かき集めた。 そのとき 火の手が 上がった。 捧げ物の 準備が整った その刹那、 メナードの 一団が襲い かかったのだ。 誰一人 生き残れ なかった。	Thinking they had offended the gods, they gathered a great offering to Zeus: sixty sheep and goats and other livestock. The fires were lit.  They were ready to begin, and a pack of maenads descended on them leaving none alive.
怪物どもは 神々を恐れては いないのか？ 奴らはまるで 恐れを知らぬ。	Do these monsters fear no gods?  It's as if they fear nothing.
そう、 矢はすでに、 ギリシャの心臓を 刺し貫いて いるのだ。	Yes, I think the arrow has already pierced Greece through the heart.
ご覧のように、 この街道沿いの テントや、 突っ立って いる旅人、 彼らは皆 難民です。 デルフォイ 参詣中に この災難に 巻き込まれ、 帰るに帰れ なくなった 人たちなのです。	The tents you see on our roads, the travelers standing around, they are all refugees.  They are all people who came here, and could not leave because of the monster scourge.
神託 については ご存知ですか？ 巫女様は、ご自身の声 ではなく アポロン神の 声をもって、予言を お告げになる のだそうです。	Do you know about the Oracle?  It is said that when she delivers a prophecy she speaks not with her own voice, but with the voice of the god Apollo himself.
巫女様は、 ここデルフォイの アポロン神殿に おわします。 アポロンは、 音楽と予言、 流星と医術の 神です。 また調和と 理性の神であり、 狩猟の女神 アルテミスの 兄でもあります。	The Oracle belongs to the Temple of Apollo here in Delphi.  Apollo – god of the arts and prophecy, meteors, and medicine.  God of harmony and reason, brother of the archer-goddess Artemis.
ここは今のところ 安全です。 しかしギリシャの 情勢は、 日に日に 暗くなって いくようです。	It is safe here, for now.  But every day that passes is a darker day for Greece.
その名も高き デルフォイの 神託。 哲学者や 将軍輩も、 助言の言葉を 求めてここを 訪れます。 巫女様が 間違った ことは一度も 無いからです。	The Delphic Oracle is the most famous.  Philosophers and generals seek council here, and the Oracle never errs.
巫女様のもと 神託を 伺いに 行くのなら、 道沿いの 大きな神殿の中へ いらっしゃい。 幸運を祈ります。	If you are going to the Oracle, you will find her inside the great temple along this road.  Good luck.
おお、 ムーサよ、 我を通して 語り給え、 トロイアの 戦の物語を。 この戦争は 神々によって 始められ、 人間の手で 終焉を迎えた。 不和の女神 エリスが、 神々の環の中に 『最も美しい 者へ』と 書かれた 黄金のリンゴを 投げ入れた時、 アテナ、 ヘラ、 アフロディーテの 三柱の女神が、 各々「それは 自分のもの」 と主張し、 譲らなかった。 知恵と戦の 女神アテナ、 神々の 女王ヘラ、 愛を司る アフロディーテ。 3女神は この争いの 審判を、 人間界の王族、 トロイアの王子 パリスに託し、 それぞれが 彼に見返りを 約束した。 ヘラは 「世界を 支配する 力」を、 アテナは 「戦場での 勝利と無類の 知恵」を、 アフロディーテは 「地上で 一番の 美女」を。 王子が 選んだのは、 アフロディーテ。 …何たる悲劇！ 「地上で 一番の美女」 ヘレネとは、 ミケーネの偉王 アガメムノンの弟、 スパルタ王 メネラオスの 妻だったのだ。 パリスが ヘレネを 奪い去ったのち、 トロイアの一族は 全ギリシャの 怒りを買った。 やがて、 この略奪婚の 認否をめぐる 戦が始まった。 多くの人間が、 このほろ苦い 確執と、 神々の愚かな 虚栄心の ために死んで いった。	Speak through me, O Muse, and tell of the war with Troy.  The war began with gods, but ended among mortal men.  When the goddess Eris threw a golden apple to the gods, "to the fairest" written on its side, Athena, Hera, Aphrodite, the three great goddesses, could not agree to whom the thing belonged.  Athena wise and warlike, Hera regal queen, and Aphrodite whose domain is love.  They sought a mortal man, a royal prince of Troy, named Paris, to resolve their fight.  Hera offered kingdoms, Athena offered skill in war and bravery, but Aphrodite offered Paris the most beautiful woman in the world, and he chose her.  Alas!  This woman was the wife of great king Agamemnon, and when Paris claimed fair Helen, the house of Troy brought on the wrath of all the Greeks.  They sailed in war to claim the stolen bride, and many men fell in that bitter feud, fought for the folly of the vain, proud gods.
人間界の 最も偉大な 戦士が、 この戦争を生き、 そして死んだ。 その名は アキレウス。 婚礼の宴に エリスを招かず 不興を買った、 テティス 女神の息子。 彼はギリシャ方を 勝利へと 導いたが、 自身は名誉の 戦死を遂げた。	The greatest mortal warrior ever to live, was born and died to fight that war.  For he was named Achilles, Thetis' son, whose wedding Eris was not invited to.  He led the Greeks to victory, but died himself in glorious battle.
よお！ あんたと 別れて以来、 どれほど 事件が起こった ことやら。 長い話に なりそうだな、 お互いに。	Well!  How much has happened since I saw you last?  I'm sure the tales you could spin are at least as long as mine.
もしスパルタのキャンプで、 あんたが俺に 「宿敵アテネの 城壁に立ち、 守ってあげては どうです？」 などと ほざいたら -- 笑い飛ばして いたろうな。 ところが 俺たちは、 今こうして、 ここに立ってる ときた！	If you had asked me when we were in Sparta if I would ever stand guard before the walls of our old enemy – I would've laughed at you.  But here we are!
レオニダス将軍は ご自身を責めて おられるが、 将軍には 非難される 謂われなど 全く無い。	General Leonidas does not deserve the blame he puts on himself.
今は何も 信じることが できない時代、 暗黒の時代だ。 俺は子どもの頃から 戦いとともに 生きてきた。 だが混沌と 絶望とに 直面する 用意など しちゃあいない。 他の仲間たちも 同じだろう。	There are times I am filled with the deepest doubt.  These are dark times.  I was raised from boyhood to fight, but I was never prepared for the chaos and hopelessness we now face, all of us.
報せを受けた俺たちは、 翌朝には 軍を移動させた。 途中テゲアや コリントスの 軍とも合流し、 またテーバイ軍は 既に到着 済みとの ことだった。 俺たちは 刻限通りに 到着し、 この城壁に 立って睨みを 利かせた。 獣どもの 第一波が 視界に入る まではな…。	When news of the monster army came, we marched at dawn the next day.  We were joined by the Tegeans and Corinthians, and word came that the Thebans were already there.  We arrived in time to stand and gaze out from these walls here, when the first wave of beasts came into view…
まったく何て 戦いだったろう！ 敵の軍勢は 黄昏時に 戦場に差し かかった。 ギリシャ方は 力を合わせ、 槍と盾とで 無敵の 密集隊形を とった。 後方からは 弓兵隊が 敵に死の雨を 降らせた。 だが怪物どもは 多勢だった。 多勢すぎた。 俺たちは かろうじて 勝利はした が、 そいつは ひとえに、 奴らの 不可思議な 総大将が 日没とともに 消え失せた おかげだと 言う者も いるくらいだ。	What a battle!   The enemy host crossed these fields at dusk.  The Greeks, united, formed a lethal wall of spear and shield.  From behind, our archers rained death upon the enemy.  But there were so many monsters, so many.  We barely won, and some say this was only because their mysterious general disappeared as the sun set.
敵はほぼ掃討したが、 いくつかの 小さな群れが、 まだこちらの 防衛線に 突っ込んで きたり、 よその 街や村を 焼き打ち したりして いるんだ。	Most of our enemy have fallen, and while small groups of these creatures still charge our lines, towns and villages elsewhere are burning.
私が不思議なのは、 奴らがどうして ここに、 アテネに やって来たのかと いうことです。 我らの富が 目的なの でしょうか？	What I'd like to know is, why did they come here, to Athens?  Was it our wealth?
私が何を心配しているのか、 お話ししましょう。 私たちは奴らを アテネからは 追い払いました。 …でも農場は どうです？ 私たちにも 食料は必要 ですのに！	I'll tell you what worries me.  We drove them back from Athens – but what about our farms?  All of  Athens must be fed!
もちろん 悪いことばかりでは ありません。 商品はよく 売れています。 しかし在庫が 底をついたら？ 船で運べば いいと おっしゃる でしょうが、 それだけでは 足りませんし、 経費も高く つきます。	Not everything is bad.  Goods are selling well, only what do I do when my stocks run low?  By boat, you say.  Fine, but they're in short supply.  They cost a fortune!
教えてください、 怪物どもは ギリシャを どうしたいのか。 荒れ果てて しまいますよ！ 学問も詩歌も、 ブドウ畑も オリーブ園も 失われてしまう。 何という 暴虐でしょう！	Tell me this.  What will the monsters do if they take Greece.  It will become a wilderness!  No philosophy, no poetry, no vineyards or olive orchards.  Utter tyranny!
ええ、 アテナに感謝します、 私が壁の 外ではなく、 内側にいる ことを。	Well, I can thank Athena that I'm inside these walls, and not out there.
人間の最も優れた性質は、 危難に当たって 団結する ところです。 お気づき でしょう？ 怪物どもの 騒乱より このかた、 長いこと 対立していた 諸都市が、 お互い協力 し合うように なりました。 この災難が 無かったなら、 我々は いつまでも つまらぬ諍いを 繰り返して いたこと でしょう。	The best of human nature shows when united by a common threat.  Have you noticed this?  With the monster scourge upon us, old rivals help protect each other.  Without it, we'd return to petty differences.
心底人間を 恐れさせる ものとは 何なのでしょう？ あの怪物どもは、 人間のように 怯えたり 逃げたり しないそうです。 奴らには 恐怖など 無いのでしょうか？ 奴らは 人間よりも 勇敢なのか、 それとも 臆病でも 勇敢でもない、 単なるケダモノ なのでしょうか？	What is it in fear that disarms a man?  They say that these monsters do not flinch or flee as humans do.  Do they know the taste of fear?  Are they braver than we are, or are they mere beasts beneath cowardice and bravery both?
ええ、 私は哲学者です。 私が最も 愛するのは、 人間と世界の 本質についての 思索にふける ことです。	Yes, I am a philosopher.  My greatest love is to ponder the nature of humanity and of this mortal world.
